uap_id,datetime,city,state_code,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,rounded_dt,date_str,hour_str,weather_cloud,weather_temp_f,weather_condition,condition_groups
49408,2010-10-08 07:25:00,canandaigua,NY,ny,us,flash,180.0,3 minutes,Intense bright obj moving at an extremely high rate of speed and disappearing out of atmosphere.  ((NUFORC Note:  Satellite?  PD)),11/21/2010,42.8741667,-77.2883333,2010-10-08 07:00:00,2010-10-08,7,4.0,52.3,Clear,Clear
49409,2010-10-08 11:00:00,stockbridge,MA,ma,us,circle,30.0,30 sec,small orb of light  in the sky.,11/21/2010,42.2875000,-73.3208333,2010-10-08 11:00:00,2010-10-08,11,4.0,59.7,Sunny,Clear
49410,2010-10-08 12:02:00,lewisville,TX,tx,us,unknown,30.0,00:00:30,Denton Texas light show. 10/08/10,11/21/2010,33.0461111,-96.9938889,2010-10-08 12:00:00,2010-10-08,12,0.0,81.7,Sunny,Clear
49411,2010-10-08 16:30:00,morrisdale,PA,pa,us,disk,300.0,5 min,2 silent silver disks one flying east one west pass closely by eachother and continue flying in exact opposite flight paths,11/21/2010,40.9488889,-78.2255556,2010-10-08 16:00:00,2010-10-08,16,6.0,62.5,Sunny,Clear
49412,2010-10-08 18:00:00,las vegas,NV,nv,us,light,300.0,5 mins,Lights&#44 orbs or UFO&#39s were seen and filmed over Las Vegas the north mountains 10/08/10,11/21/2010,36.1750000,-115.1363889,2010-10-08 18:00:00,2010-10-08,18,0.0,68.5,Sunny,Clear
49413,2010-10-08 19:37:00,shelbyville,TN,tn,us,oval,1140.0,19 minutes,strange moving oval craft  running from other aircraft with a very erratic behavior at night..........,11/21/2010,35.4833333,-86.4602778,2010-10-08 20:00:00,2010-10-08,20,0.0,66.2,Clear,Clear
49414,2010-10-08 20:05:00,peoria,AZ,az,us,oval,300.0,5 min,October 8&#44 2010 8:05 PM  We were at a back yard barbeque. We looked up to the west sky approximately at 45-50 degrees from the horizon,11/21/2010,33.5805556,-112.2366667,2010-10-08 20:00:00,2010-10-08,20,0.0,75.4,Clear,Clear
49415,2010-10-08 20:50:00,climax,NC,nc,us,light,1270.0,21:10,Floating Multicolored object spotted in N-NW Sky.  ((NUFORC Note:  Possible twinkling star&#44 we wonder.  PD)),11/21/2010,35.9127778,-79.7177778,2010-10-08 21:00:00,2010-10-08,21,0.0,59.5,Clear,Clear
49416,2010-10-08 21:00:00,bloomington,IN,in,us,triangle,20.0,15-20 secs.,Triangle shaped object seen at a low angle and moving slowly. 3 lights gave the shape of the triangle&#44 object&#39s noise was &quot;strange&quot;. Mo,11/21/2010,39.1652778,-86.5263889,2010-10-08 21:00:00,2010-10-08,21,0.0,64.2,Clear,Clear
49417,2010-10-08 21:05:00,cleveland heights,OH,oh,us,circle,30.0,30 seconds,Friend and I were standing outside in cleveland heights. Saw a round orange-like orb moving from South to north; difficult to estimate,11/21/2010,41.5200000,-81.5563889,2010-10-08 21:00:00,2010-10-08,21,10.0,57.4,Clear,Clear
49418,2010-10-08 21:30:00,bath,OH,oh,us,disk,180.0,3 minutes,I am a pilot and have never seen anything like this in the air or while on the ground.,11/21/2010,41.1888889,-81.6363889,2010-10-08 22:00:00,2010-10-08,22,8.0,56.4,Clear,Clear
49419,2010-10-08 21:30:00,deerfield beach,FL,fl,us,sphere,3.0,3 seconds,Green glowing  ball descends from space over city,11/21/2010,26.3180556,-80.1,2010-10-08 22:00:00,2010-10-08,22,0.0,75.6,Clear,Clear
,2010-10-08 23:00:00,portland city,,or,,sphere,300.0,5 min,Orange sphere floated up-hill at tremendes speed.,5/2/2011,45.523452,-122.676207,2010-10-08 23:00:00,2010-10-08,23,83.0,56.0,Patchy rain possible,Rain
53653,2011-10-08 00:15:00,omaha,NE,ne,us,teardrop,2.0,2 seconds,A translucent helicopter shaped craft flew under the cloud covered skies for a moment and then was gone.,10/10/2011,41.2586111,-95.9375,2011-10-08 00:00:00,2011-10-08,0,46.0,72.5,Partly cloudy,Cloudy
53654,2011-10-08 01:00:00,mukilteo,WA,wa,us,flash,4.0,4 seconds,Bright/white round flash in Mukilteo,10/10/2011,47.9447222,-122.3033333,2011-10-08 01:00:00,2011-10-08,1,15.0,46.9,Clear,Clear
53655,2011-10-08 01:09:00,st. louis,MO,mo,us,diamond,120.0,two minutes,UFO hovers and vanished outside of baby&#39s window.,10/10/2011,38.6272222,-90.1977778,2011-10-08 01:00:00,2011-10-08,1,0.0,63.0,Clear,Clear
53656,2011-10-08 03:30:00,knoxville,TN,tn,us,other,600.0,10 min.,4 UFOS,10/10/2011,35.9605556,-83.9208333,2011-10-08 04:00:00,2011-10-08,4,0.0,52.2,Clear,Clear
53657,2011-10-08 06:30:00,mount pleasant,SC,sc,us,light,300.0,5 minutes,Extremely fast moving craft with erratic stopping and side to side motion.,10/10/2011,32.7938889,-79.8627778,2011-10-08 06:00:00,2011-10-08,6,64.0,68.4,Cloudy,Cloudy
53658,2011-10-08 19:00:00,kennewick,WA,wa,us,changing,1500.0,25 minutes,At 7pm I witnessed an very bright orange glowing ball comming thru the sky south east. It was traveling towards the moon. As it got clo,10/10/2011,46.2113889,-119.1361111,2011-10-08 19:00:00,2011-10-08,19,8.0,56.8,Clear,Clear
53659,2011-10-08 19:00:00,kennewick,WA,wa,us,changing,1500.0,25 minutes,At 7pm I witnessed an very bright orange glowing ball comming thru the sky south east. It was traveling towards the moon. As it got clo,10/10/2011,46.2113889,-119.1361111,2011-10-08 19:00:00,2011-10-08,19,8.0,56.8,Clear,Clear
53658,2011-10-08 19:00:00,kennewick,WA,wa,us,disk,1500.0,25 minutes,At 7pm tonight I saw an orange and very bright ball of light appear in the south east sky. It was followed about 30 seconds apart form,10/10/2011,46.2113889,-119.1361111,2011-10-08 19:00:00,2011-10-08,19,8.0,56.8,Clear,Clear
53659,2011-10-08 19:00:00,kennewick,WA,wa,us,disk,1500.0,25 minutes,At 7pm tonight I saw an orange and very bright ball of light appear in the south east sky. It was followed about 30 seconds apart form,10/10/2011,46.2113889,-119.1361111,2011-10-08 19:00:00,2011-10-08,19,8.0,56.8,Clear,Clear
53660,2011-10-08 19:07:00,kennewick,WA,wa,us,disk,1200.0,20 minutes,I looked up to the sky at about 7:07 pm tonight. I saw 2 very bright orange glowing lights in the sky south east. Left of the moon. I s,10/10/2011,46.2113889,-119.1361111,2011-10-08 19:00:00,2011-10-08,19,8.0,56.8,Clear,Clear
53661,2011-10-08 19:53:00,binghamton,NY,ny,us,light,600.0,10 minutes,Multiple red lights over Binghamton&#44NY,10/10/2011,42.0986111,-75.9183333,2011-10-08 20:00:00,2011-10-08,20,1.0,58.9,Clear,Clear
53663,2011-10-08 19:55:00,binghamton,NY,ny,us,unknown,900.0,15:00,Oct.08&#442011 Red Orb&#39s sightings in Binghamton&#44NY,10/25/2011,42.0986111,-75.9183333,2011-10-08 20:00:00,2011-10-08,20,1.0,58.9,Clear,Clear
53662,2011-10-08 19:55:00,pasco,WA,wa,us,light,0.0,doesn&#39t stop,Multiple colored lights at high altitude&#44 stationary spot in sky,10/10/2011,46.2397222,-119.0994444,2011-10-08 20:00:00,2011-10-08,20,6.0,56.7,Clear,Clear
53664,2011-10-08 20:00:00,midway,PA,pa,us,sphere,180.0,3 minutes,Bright&#44 reddish-orange sphere or fireball was traveling west in a straight line.,10/10/2011,40.3691667,-80.2930556,2011-10-08 20:00:00,2011-10-08,20,0.0,59.2,Clear,Clear
53665,2011-10-08 20:12:00,onaway,MI,mi,us,light,6.0,6 seconds,The fastest object we have ever seen other than a meteor&#33,10/10/2011,45.3575000,-84.2238889,2011-10-08 20:00:00,2011-10-08,20,0.0,65.6,Clear,Clear
53666,2011-10-08 20:15:00,indianapolis,IN,in,us,triangle,240.0,about 2-4 mins,It was one craft with white lights going very slow&#44 then stopped&#44 then the craft went back the way it came 3x it&#39s original speed.,10/10/2011,39.7683333,-86.1580556,2011-10-08 20:00:00,2011-10-08,20,0.0,66.1,Clear,Clear
53667,2011-10-08 21:00:00,gaithersburg,MD,md,us,sphere,3600.0,1 hour,Shimmering object in northern sky of Montgomery County Maryland,10/10/2011,39.1433333,-77.2016667,2011-10-08 21:00:00,2011-10-08,21,0.0,55.9,Clear,Clear
,2011-10-08 21:00:00,gananoque (canada),,on,ca,sphere,30.0,30 seconds,6 large&#44 fast moving and silent orange spheres travelling in formation.,10/19/2011,44.333333,-76.166667,2011-10-08 21:00:00,2011-10-08,21,0.0,56.8,Clear,Clear
,2011-10-08 21:00:00,whitpain township,,pa,,formation,60.0,1 minute,Big Dipper formation of orange objects.,10/10/2011,40.165393,-75.282905,2011-10-08 21:00:00,2011-10-08,21,0.0,58.3,Clear,Clear
53668,2011-10-08 21:10:00,portland,OR,or,us,unknown,20.0,15- 20 seconds,I was looking up at the moon facing South from my Southeast Portland front porch&#44 when I saw some red and green lit object almost float,10/10/2011,45.5236111,-122.675,2011-10-08 21:00:00,2011-10-08,21,21.0,50.9,Clear,Clear
53669,2011-10-08 21:15:00,ford city,PA,pa,us,unknown,120.0,several minutes,Eight orange hovering orbs.,10/10/2011,40.7722222,-79.53,2011-10-08 21:00:00,2011-10-08,21,0.0,59.0,Clear,Clear
53670,2011-10-08 21:15:00,peoria,IL,il,us,,150.0,2.5 minutes,Bright burnt orange object moving at the speed simular to Space Station but bigger,10/10/2011,40.6936111,-89.5888889,2011-10-08 21:00:00,2011-10-08,21,0.0,64.4,Clear,Clear
53671,2011-10-08 21:35:00,hilliard,OH,oh,us,sphere,30.0,30 seconds,Brilliant reddish-orange sphere with white flame near Columbus&#44 Ohio.,7/4/2012,40.0333333,-83.1583333,2011-10-08 22:00:00,2011-10-08,22,0.0,59.4,Clear,Clear
53672,2011-10-08 21:40:00,conway,AR,ar,us,teardrop,1.0,1 sec,Huge teardrop light followed by a distant boom (gun shot sounding&#44 but bigger and too far away).,10/10/2011,35.0886111,-92.4419444,2011-10-08 22:00:00,2011-10-08,22,0.0,70.8,Clear,Clear
53673,2011-10-08 22:00:00,snowmass village,CO,co,us,circle,180.0,3 minutes,Reddish&#44 round object in Southeast sky in Snowmass Village&#44 CO,10/10/2011,39.2130556,-106.9372222,2011-10-08 22:00:00,2011-10-08,22,25.0,25.1,Clear,Clear
53674,2011-10-08 22:00:00,warrenton,VA,va,us,chevron,60.0,1 minute,Weird lights in sky over Virginia farm.,10/10/2011,38.7133333,-77.7955556,2011-10-08 22:00:00,2011-10-08,22,0.0,53.6,Clear,Clear
53675,2011-10-08 22:00:00,warrenton,VA,va,us,chevron,60.0,1 minute,Weird lights in sky over Virginia farm.,10/10/2011,38.7133333,-77.7955556,2011-10-08 22:00:00,2011-10-08,22,0.0,53.6,Clear,Clear
53674,2011-10-08 22:00:00,warrenton,VA,va,us,formation,180.0,2-3 minutes,Strange lights above Warrenton&#44Virginia.,10/10/2011,38.7133333,-77.7955556,2011-10-08 22:00:00,2011-10-08,22,0.0,53.6,Clear,Clear
53675,2011-10-08 22:00:00,warrenton,VA,va,us,formation,180.0,2-3 minutes,Strange lights above Warrenton&#44Virginia.,10/10/2011,38.7133333,-77.7955556,2011-10-08 22:00:00,2011-10-08,22,0.0,53.6,Clear,Clear
53676,2011-10-08 22:00:00,wisconsin dells,WI,wi,us,sphere,120.0,2 mins,reddish&#44 orange&#44 orb.heading south to north&#44at low altitude..1000 to 1500 ft.&#44no sound &#44noticed white starlike orb traveling at a much,10/19/2011,43.6275000,-89.7708333,2011-10-08 22:00:00,2011-10-08,22,0.0,64.1,Clear,Clear
53677,2011-10-08 22:30:00,munith,MI,mi,us,light,3600.0,1 hour,Orange light and a blue light.,10/10/2011,42.3905556,-84.2505556,2011-10-08 22:00:00,2011-10-08,22,0.0,62.0,Clear,Clear
,2011-10-08 23:00:00,central,,va,,triangle,0.0,varies,Single bright light giving way to strange flickering lights&#44 moving very slowly,10/10/2011,38.485293,-78.951451,2011-10-08 23:00:00,2011-10-08,23,0.0,53.5,Clear,Clear
53678,2011-10-08 23:30:00,lewis center,OH,oh,us,triangle,600.0,10 minutes,Reddish orange lights hovering over a golf course craft shaped into a triangle.,10/19/2011,40.1983333,-83.0102778,2011-10-09 00:00:00,2011-10-09,0,0.0,57.2,Clear,Clear
53679,2011-10-08 23:58:00,redondo beach,CA,ca,us,circle,420.0,7 mins.,7 spherical orange lights/UFO&#39s w/ rectangular aura sighted in night sky at Redondo Beach&#44 Ca.  10-8-11 at  23:58,10/19/2011,33.8491667,-118.3875,2011-10-09 00:00:00,2011-10-09,0,0.0,62.9,Clear,Clear
59998,2012-10-08 00:30:00,longmont,CO,co,us,formation,10.0,5-10 seconds,Two sets of faint orange lights appering to each be silently flying in v formations,10/30/2012,40.1672222,-105.1013889,2012-10-08 00:00:00,2012-10-08,0,0.0,37.4,Clear,Clear
59999,2012-10-08 04:50:00,susanville,CA,ca,us,flash,2.0,2 seconds,Stars which becomes extemely bright&#44 and then disappear,10/30/2012,40.4163889,-120.6519444,2012-10-08 05:00:00,2012-10-08,5,0.0,49.5,Clear,Clear
60000,2012-10-08 16:00:00,waterbury,CT,ct,us,cross,180.0,3 minutes,I was driving down chase ave going toward lakewood rd and i looked in the sky and seen what i frist thought was airplane fling low and,10/30/2012,41.5580556,-73.0519444,2012-10-08 16:00:00,2012-10-08,16,55.0,51.1,Partly cloudy,Cloudy
,2012-10-08 17:10:00,obernheim (germany),,,de,triangle,2.0,seconds,UFO appeared on photo taken of Obernheim in Germany.,11/19/2012,49.366667,7.583333,2012-10-08 17:00:00,2012-10-08,17,68.0,54.0,Cloudy,Cloudy
60001,2012-10-08 18:00:00,latrobe,PA,pa,us,unknown,0.0,----,Unexplained lights all over the area&#44 lights change colors&#44 move around&#44 appear/disappear&#44 orange fireballs.,12/20/2012,40.3211111,-79.3797222,2012-10-08 18:00:00,2012-10-08,18,44.0,44.0,Partly cloudy,Cloudy
60002,2012-10-08 19:00:00,springfield,MO,mo,us,changing,600.0,10 minutes,Orange and yellow objects that turned to flat black cylindrical shapes,10/30/2012,37.2152778,-93.2980556,2012-10-08 19:00:00,2012-10-08,19,0.0,46.1,Clear,Clear
60003,2012-10-08 19:20:00,killeen,TX,tx,us,light,480.0,8 minutes,Bright aura surrounding and moving with UFO. Killeen&#44 TX.,10/30/2012,31.1169444,-97.7275,2012-10-08 19:00:00,2012-10-08,19,4.0,58.2,Sunny,Clear
60004,2012-10-08 20:15:00,elyria,OH,oh,us,oval,300.0,5 minutes,Big red/orange lights in the sky  of Elyria,10/30/2012,41.3683333,-82.1077778,2012-10-08 20:00:00,2012-10-08,20,2.0,47.1,Clear,Clear
60005,2012-10-08 21:00:00,madera,CA,ca,us,sphere,1800.0,30 minutes,White spherical object w/possible point at the bottom and blinking red and green lights.,10/30/2012,36.9613889,-120.0597222,2012-10-08 21:00:00,2012-10-08,21,4.0,62.6,Clear,Clear
60006,2012-10-08 21:00:00,santa barbara,CA,ca,us,oval,300.0,5 minutes,There were 5 aircraft in the sky tonight&#44 3 went into the formation of a triangle&#44 then drifted apart. 2 lingered around and disapeared,10/30/2012,34.4208333,-119.6972222,2012-10-08 21:00:00,2012-10-08,21,4.0,61.2,Clear,Clear
60007,2012-10-08 21:30:00,augusta,ME,me,us,fireball,60.0,~60 seconds,Moving ball of flame deploys small white light in atmosphere then disipates,10/30/2012,44.3105556,-69.78,2012-10-08 22:00:00,2012-10-08,22,18.0,44.1,Clear,Clear
,2012-10-08 21:45:00,attawapiskat (canada),,on,ca,sphere,300.0,5 minutes,Large orb seen in night sky by several people in various towns,10/30/2012,52.916667,-82.433333,2012-10-08 22:00:00,2012-10-08,22,89.0,40.9,Overcast,Cloudy
60008,2012-10-08 22:00:00,long beach,CA,ca,us,light,120.0,2 minutes,Aircraft with white flashing headlights&#44 no other lights&#44 no discernible sound,10/30/2012,33.7669444,-118.1883333,2012-10-08 22:00:00,2012-10-08,22,1.0,66.3,Clear,Clear
60009,2012-10-08 23:20:00,denham springs,LA,la,us,formation,8.0,7-8 seconds,We were in hot tub as usuallywhen tiny lights formation  but it appeared  transparent overhead  several circular  on each wing. quiet s,10/30/2012,30.4866667,-90.9561111,2012-10-08 23:00:00,2012-10-08,23,0.0,53.0,Clear,Clear
66302,2013-10-08 00:34:00,boulder,CO,co,us,triangle,5.0,5 seconds,V shaped flying wing with lights in the whole shape of the wing like apartment lights or living area lights,11/11/2013,40.0150000,-105.27,2013-10-08 01:00:00,2013-10-08,1,37.0,45.6,Partly cloudy,Cloudy
66303,2013-10-08 02:00:00,burlington,VT,vt,us,light,30.0,30 seconds,Red orbs.,10/14/2013,44.4758333,-73.2125,2013-10-08 02:00:00,2013-10-08,2,23.0,49.5,Clear,Clear
,2013-10-08 02:00:00,lockesberg,,ar,,circle,45.0,00:45,Small round what light (dim sometimes).  Subtle movement at first then abrupt direction changes&#44 zig zags&#44 figure8 fade out of vision.,10/14/2013,33.967338,-94.168531,2013-10-08 02:00:00,2013-10-08,2,0.0,54.3,Clear,Clear
66304,2013-10-08 04:00:00,natchez,MS,ms,us,circle,30.0,30 seconds,Very bright fast moving orb(s).,10/14/2013,31.5602778,-91.4030556,2013-10-08 04:00:00,2013-10-08,4,33.0,55.3,Partly cloudy,Cloudy
66305,2013-10-08 07:15:00,richboro,PA,pa,us,oval,30.0,30 seconds,Yellowish/Orange lights in a formation of a &amp;quot;Q&amp;quot; Oval shaped then gone in seconds.,10/14/2013,40.2150000,-75.0111111,2013-10-08 07:00:00,2013-10-08,7,0.0,53.8,Clear,Clear
66306,2013-10-08 08:00:00,redondo beach,CA,ca,us,oval,180.0,3 minutes,Possible UFO over Redondo Beach trench?,10/14/2013,33.8491667,-118.3875,2013-10-08 08:00:00,2013-10-08,8,5.0,65.5,Sunny,Clear
66307,2013-10-08 08:13:00,lewisville,AR,ar,us,other,600.0,10 minutes,It was above jet high&#44 when they do their maneuvers&#44 didn&#8217;t seem to be going fast at all. It had what looked like two burners at the ba,10/14/2013,33.3583333,-93.5775,2013-10-08 08:00:00,2013-10-08,8,33.0,58.2,Partly cloudy,Cloudy
,2013-10-08 11:20:00,white rock (canada),,bc,ca,fireball,600.0,10 minutes,Burning objects falling from the sky.,10/14/2013,49.033333,-122.816667,2013-10-08 11:00:00,2013-10-08,11,79.0,53.2,Patchy rain possible,Rain
66308,2013-10-08 16:00:00,lancaster,OH,oh,us,cigar,300.0,3-5 minutes,Daytime sighting of cigar shaped object&#44 Lancaster&#44 Ohio.,10/23/2013,39.7136111,-82.5994444,2013-10-08 16:00:00,2013-10-08,16,0.0,63.0,Sunny,Clear
66309,2013-10-08 17:00:00,salt lake city,UT,ut,us,sphere,180.0,3 minutes,Close up glowing hovering white orb photographed green in two subsequent locations in Wasatch Mountains,10/14/2013,40.7608333,-111.8902778,2013-10-08 17:00:00,2013-10-08,17,9.0,57.6,Sunny,Clear
66310,2013-10-08 18:30:00,mobile,AL,al,us,oval,2700.0,45 minutes,Persistant&#44 stationary white roundish object. Remained in sky for approx 45 min before graying out and disappeared.,11/11/2013,30.6941667,-88.0430556,2013-10-08 18:00:00,2013-10-08,18,0.0,68.7,Sunny,Clear
66311,2013-10-08 19:14:00,fort myers,FL,fl,us,changing,3600.0,60 minutes,Recurring sighting in WSW sky&#44 NOT Venus.,10/14/2013,26.6402778,-81.8725,2013-10-08 19:00:00,2013-10-08,19,12.0,77.8,Sunny,Clear
66312,2013-10-08 19:30:00,cumming,GA,ga,us,egg,600.0,10 minutes,Was not a believer in UFO&#44 am very skeptical and suspicious but after seeing the speed of the object made me a believer.,4/11/2014,34.2072222,-84.1402778,2013-10-08 20:00:00,2013-10-08,20,36.0,60.6,Partly cloudy,Cloudy
66313,2013-10-08 19:30:00,indianapolis,IN,in,us,light,480.0,6-8 minutes,Spherical orange lights seen in western sky by family of 3 in Indianapolis.,10/14/2013,39.7683333,-86.1580556,2013-10-08 20:00:00,2013-10-08,20,0.0,55.0,Clear,Clear
66314,2013-10-08 19:45:00,montgomery,IL,il,us,unknown,180.0,3 minutes,Strange orbital object changes direction multiple times.,10/14/2013,41.7305556,-88.3458333,2013-10-08 20:00:00,2013-10-08,20,0.0,60.6,Clear,Clear
66316,2013-10-08 20:00:00,ashfield,PA,pa,us,light,180.0,3 minutes,A light appear in the sky out of nowhere and changed direction at a slow moving pace until it vanished.,10/14/2013,40.7844444,-75.7138889,2013-10-08 20:00:00,2013-10-08,20,0.0,53.2,Clear,Clear
66315,2013-10-08 20:00:00,ceredo,WV,wv,us,chevron,60.0,<1 minute,My son&#44 age six&#44 and my self walked outside on my patio to view the sky because we was told there was going to be a meteor shower tonig,10/14/2013,38.3963889,-82.5588889,2013-10-08 20:00:00,2013-10-08,20,0.0,56.5,Clear,Clear
66318,2013-10-08 20:00:00,plymouth,MN,mn,us,other,1500.0,25 minutes,For 25 minutes we heard deep rhythmic BOOMING noises.,10/14/2013,45.0105556,-93.4552778,2013-10-08 20:00:00,2013-10-08,20,54.0,62.7,Partly cloudy,Cloudy
66317,2013-10-08 20:00:00,st. cloud,MN,mn,us,circle,3600.0,1 hour,Orange colored circle low in sky.,10/14/2013,45.5608333,-94.1622222,2013-10-08 20:00:00,2013-10-08,20,51.0,61.7,Partly cloudy,Cloudy
,2013-10-08 20:00:00,victoria (canada),,nf,ca,changing,4500.0,75 minutes,My wife first saw a bright light North North East from our home about 1000 meters above the horizon.  She told me and then I looked.  A,10/14/2013,46.216667,-63.483333,2013-10-08 20:00:00,2013-10-08,20,0.0,54.9,Clear,Clear
