bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
35596,57055,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,2012-05-29,0,2012,2012,195.0,96.25,1.0
1036,6299,kernville,CA,9q7g3h,9q7g3hv,9q7g3hv,35.75472,-118.4244,35.7547222,-118.4244444,1994-08-01,1994-07-15,17,1994,1994,4.0,95.47,2.0
35596,57212,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,2012-06-09,11,2012,2012,195.0,93.43,3.0
16823,33880,lake wales (?),FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2006-11-05,26,2006,2006,36.0,92.68,4.0
8226,22463,arnold,CA,9qf3tk,9qf3tk1,9qf3tk5,38.25472,-120.3536,38.2555556,-120.35,2003-08-07,2003-07-20,18,2003,2003,328.0,89.43,5.0
3585,16869,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2001-06-15,47,2001,2001,2.0,88.56,6.0
6868,23580,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2003-10-20,64,2003,2003,4.0,85.01,7.0
2779,3800,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1981-05-01,75,1981,1981,1.0,82.94,8.0
7815,23666,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2003-10-29,78,2003,2003,0.0,82.39,9.0
1586,11649,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1999-06-01,78,1999,1999,1.0,82.38,10.0
4737,17329,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2001-08-03,82,2001,2001,6.0,81.56,11.0
57013,65008,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2013-08-11,62,2013,2013,347.0,79.93,12.0
12587,4941,venice beach,FL,dhv65t,dhv65tn,dhv65tk,27.099,-82.454,27.0997222,-82.4577778,1988-08-01,1988-06-01,61,1988,1988,382.0,79.6,13.0
16823,35337,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2007-04-02,122,2006,2007,36.0,74.41,14.0
17168,36064,grand bay,AL,dj3jms,dj3jmsp,dj3jmsp,30.47612,-88.34223,30.4761111,-88.3422222,2007-02-04,2007-06-23,139,2007,2007,1.0,72.41,15.0
10091,28424,joyce,WA,c281b7,c281b74,c281b7h,48.1368,-123.7349,48.1366667,-123.7327778,2004-10-11,2005-03-12,152,2004,2005,158.0,68.44,16.0
16823,32230,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2006-05-06,209,2006,2006,36.0,63.13,17.0
28382,43627,lavalette,WV,dnv65b,dnv65by,dnv65b7,38.3248,-82.4438,38.3227778,-82.4469444,2008-10-15,2009-04-17,184,2008,2009,355.0,62.08,18.0
1586,13977,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2000-04-15,241,1999,2000,1.0,60.22,19.0
7815,25239,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2004-04-15,247,2003,2004,0.0,59.64,20.0
1586,14091,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2000-05-04,260,1999,2000,1.0,58.39,21.0
7804,27506,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2004-11-09,310,2004,2004,236.0,51.64,22.0
13345,32935,manchester,VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2006-07-29,338,2005,2006,41.0,51.5,23.0
16823,37821,lake wales (area),FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2007-11-17,351,2006,2007,36.0,50.61,24.0
16823,37830,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2007-11-18,352,2006,2007,36.0,50.54,25.0
57013,61086,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2012-11-28,318,2013,2012,347.0,49.97,26.0
3585,20054,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2002-08-15,379,2001,2002,2.0,49.04,27.0
16823,38089,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2007-12-15,379,2006,2007,36.0,48.71,28.0
3585,20147,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2002-08-23,387,2001,2002,2.0,48.52,29.0
57013,60535,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2012-11-04,342,2013,2012,347.0,48.28,30.0
57013,60470,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2012-11-02,344,2013,2012,347.0,48.14,31.0
4403,2242,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,1974-07-01,395,1975,1974,0.0,48.03,32.0
5742,31333,mounds,IL,dn8e4k,dn8e4k2,dn8e4k2,37.1142,-89.1979,37.1141667,-89.1977778,2004-11-27,2005-12-29,397,2004,2005,11.0,47.8,33.0
7815,27072,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2004-10-04,419,2003,2004,0.0,46.56,34.0
28382,45919,lavalette,WV,dnv65b,dnv65by,dnv65b7,38.3248,-82.4438,38.3227778,-82.4469444,2008-10-15,2009-10-25,375,2008,2009,355.0,46.05,35.0
12655,34773,ashford,WA,c234p0,c234p0h,c234p0h,46.75861,-122.0297,46.7586111,-122.0297222,2005-11-02,2007-01-25,449,2005,2007,2.0,44.82,36.0
7815,27454,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2004-11-05,451,2003,2004,0.0,44.73,37.0
51044,69842,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2014-04-12,458,2015,2014,24.0,44.14,38.0
51044,69778,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2014-04-09,461,2015,2014,24.0,43.98,39.0
2779,3533,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1979-10-10,494,1981,1979,1.0,42.48,40.0
3683,5437,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1990-08-23,496,1992,1990,4.0,42.36,41.0
147,18147,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2001-11-12,515,2000,2001,3.0,41.45,42.0
14154,36769,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2007-08-20,525,2006,2007,38.0,40.7,43.0
57013,57397,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2012-06-18,481,2013,2012,347.0,40.34,44.0
1975,19848,loudon,NH,drtnjx,drtnjxy,drtnjxy,43.28556,-71.46778,43.2855556,-71.4677778,2001-01-10,2002-07-30,566,2001,2002,1.0,39.2,45.0
16823,28891,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2005-05-12,568,2006,2005,36.0,38.84,46.0
2255,12333,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,1999-09-01,576,2001,1999,1.0,38.78,47.0
2255,12334,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,1999-09-01,576,2001,1999,1.0,38.78,47.0
147,10777,south lake tahoe (meyers),CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,1998-11-17,576,2000,1998,3.0,38.77,48.0
14154,37332,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2007-10-08,574,2006,2007,38.0,38.58,49.0
51044,67594,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2013-12-06,585,2015,2013,24.0,38.24,50.0
35596,49977,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,2010-11-21,555,2012,2010,195.0,38.18,51.0
51044,66942,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2013-11-05,616,2015,2013,24.0,37.03,52.0
16823,40794,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2008-08-07,615,2006,2008,36.0,36.98,53.0
21714,43439,montevallo,AL,djfhr3,djfhr3w,djfhr3g,33.1,-86.86,33.1005556,-86.8641667,2007-09-12,2009-03-24,559,2007,2009,393.0,36.62,54.0
4808,25420,concrete,WA,c29kjs,c29kjs7,c29kjs7,48.53944,-121.745,48.5394444,-121.745,2002-08-04,2004-05-05,640,2002,2004,0.0,36.32,55.0
1586,9364,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1997-11-14,642,1999,1997,1.0,36.24,56.0
1586,9301,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1997-10-20,667,1999,1997,1.0,35.36,57.0
3585,22059,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2003-06-06,674,2001,2003,2.0,35.12,58.0
16823,28045,lake wales (east of),FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2005-01-25,675,2006,2005,36.0,34.85,59.0
16823,28040,lake wales (east of),FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2005-01-24,676,2006,2005,36.0,34.81,60.0
16823,28041,lake wales (east of ),FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2005-01-24,676,2006,2005,36.0,34.81,60.0
4808,26195,concrete,WA,c29kjs,c29kjs7,c29kjs7,48.53944,-121.745,48.5394444,-121.745,2002-08-04,2004-07-19,715,2002,2004,0.0,33.8,61.0
4885,14801,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2000-08-14,717,2002,2000,0.0,33.73,62.0
4885,14800,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2000-08-13,718,2002,2000,0.0,33.7,63.0
57013,54967,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2012-01-01,650,2013,2012,347.0,33.63,64.0
51044,64506,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2013-07-18,726,2015,2013,24.0,33.3,65.0
3683,6143,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1994-01-01,731,1992,1994,4.0,33.28,66.0
6724,2783,cave junction,OR,9r2pf7,9r2pf7d,9r2pf7e,42.16298,-123.6481,42.1630556,-123.6469444,1978-07-01,1976-07-16,715,1978,1976,96.0,33.16,67.0
1586,17600,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2001-09-01,745,1999,2001,1.0,32.88,68.0
6724,3652,cave junction (outside of),OR,9r2pf7,9r2pf7d,9r2pf7e,42.16298,-123.6481,42.1630556,-123.6469444,1978-07-01,1980-06-25,725,1978,1980,96.0,32.86,69.0
3585,22789,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2003-08-24,753,2001,2003,2.0,32.63,70.0
3585,22787,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2003-08-24,753,2001,2003,2.0,32.63,70.0
3766,22694,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2003-08-16,743,2001,2003,54.0,32.59,71.0
57013,54428,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2011-11-25,687,2013,2011,347.0,32.44,72.0
9842,18020,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2001-10-25,773,2003,2001,29.0,31.89,73.0
51044,63308,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2013-05-26,779,2015,2013,24.0,31.75,74.0
10919,2901,jacksonville,AR,9ynqrg,9ynqrgb,9ynqrgp,34.87,-92.12,34.8661111,-92.11,1975-09-15,1977-05-01,594,1975,1977,1010.0,31.66,75.0
7303,31458,dickens,TX,9vbr32,9vbr32t,9vbr32t,33.62167,-100.8361,33.6216667,-100.8361111,2003-11-06,2006-01-21,807,2003,2006,1.0,31.14,76.0
12655,22667,ashford,WA,c234p0,c234p0h,c234p0h,46.75861,-122.0297,46.7586111,-122.0297222,2005-11-02,2003-08-15,810,2005,2003,2.0,31.05,77.0
4885,27506,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2004-11-09,831,2002,2004,0.0,30.52,78.0
51044,62644,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2013-04-06,829,2015,2013,24.0,30.42,79.0
2779,4110,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1983-06-01,836,1981,1983,1.0,30.39,80.0
4094,5754,benton,AR,9ynhth,9ynhthk,9ynhthk,34.56444,-92.58667,34.5644444,-92.5866667,1994-10-15,1992-06-02,865,1994,1992,1.0,29.67,81.0
2779,4137,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1983-06-30,865,1981,1983,1.0,29.67,81.0
7804,31995,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2006-04-07,824,2004,2006,236.0,29.31,82.0
3585,24339,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2003-12-29,880,2001,2003,2.0,29.31,82.0
6746,3657,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1983-01-01,1980-06-30,915,1983,1980,3.0,28.5,83.0
12655,39636,ashford,WA,c234p0,c234p0h,c234p0h,46.75861,-122.0297,46.7586111,-122.0297222,2005-11-02,2008-05-08,918,2005,2008,2.0,28.44,84.0
2779,3267,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1978-08-10,920,1981,1978,1.0,28.4,85.0
57013,51715,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2011-06-15,850,2013,2011,347.0,28.09,86.0
1584,9147,roy,WA,c22g7s,c22g7sf,c22g7sf,47.00444,-122.5386,47.0044444,-122.5386111,2000-03-13,1997-08-15,941,2000,1997,1.0,27.94,87.0
919,10777,south lake tahoe (meyers),CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,1998-11-17,951,1996,1998,3.0,27.72,88.0
2779,3215,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1978-07-04,957,1981,1978,1.0,27.6,89.0
9842,16558,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2001-04-28,953,2003,2001,29.0,27.53,90.0
51044,61031,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2012-11-24,962,2015,2012,24.0,27.37,91.0
7815,15639,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2000-12-10,975,2003,2000,0.0,27.24,92.0
4737,24575,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2004-01-30,992,2001,2004,6.0,26.87,93.0
1586,19183,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2002-05-08,994,1999,2002,1.0,26.85,94.0
3585,10712,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,1998-11-06,999,2001,1998,2.0,26.75,95.0
24646,24275,hayneville,AL,djdrjf,djdrjfc,djdrjff,32.184,-86.581,32.1838889,-86.5802778,2001-04-13,2003-12-23,984,2001,2003,69.0,26.69,96.0
16823,24871,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2004-03-07,999,2006,2004,36.0,26.57,97.0
6868,15464,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2000-11-11,1009,2003,2000,4.0,26.54,98.0
2779,3135,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1978-05-10,1012,1981,1978,1.0,26.5,99.0
5260,1939,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1972-11-01,1034,1975,1972,4.0,26.07,100.0
14154,42537,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2009-01-01,1025,2006,2009,38.0,26.06,101.0
14154,42578,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2009-01-05,1029,2006,2009,38.0,25.99,102.0
3585,10484,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,1998-09-25,1041,2001,1998,2.0,25.95,103.0
25625,53765,cibecue (west of),AZ,9w13tv,9w13tvh,9w13tve,34.0425,-110.4829,34.0447222,-110.4847222,2009-02-20,2011-10-15,967,2009,2011,299.0,25.86,104.0
4403,1923,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,1972-09-15,1049,1975,1972,0.0,25.81,105.0
10653,1777,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,1971-07-25,1068,1974,1971,3.0,25.46,106.0
1777,21682,morton,WA,c230ce,c230ced,c230ced,46.55861,-122.2739,46.5586111,-122.2738889,2000-04-15,2003-03-23,1072,2000,2003,1.0,25.4,107.0
1777,21683,morton,WA,c230ce,c230ced,c230ced,46.55861,-122.2739,46.5586111,-122.2738889,2000-04-15,2003-03-23,1072,2000,2003,1.0,25.4,107.0
3766,10329,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,1998-09-01,1067,2001,1998,54.0,25.22,108.0
7815,14864,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2000-08-20,1087,2003,2000,0.0,25.14,109.0
31488,7555,pilot rock,OR,c256xz,c256xzy,c256xzz,45.48318,-118.83,45.4833333,-118.8288889,1998-10-15,1995-11-08,1072,1998,1995,88.0,24.96,110.0
337,9147,roy,WA,c22g7s,c22g7sf,c22g7sf,47.0044,-122.5386,47.0044444,-122.5386111,2000-08-16,1997-08-15,1097,2000,1997,5.0,24.94,111.0
7815,33107,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2006-08-15,1099,2003,2006,0.0,24.93,112.0
16823,46242,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2009-12-01,1096,2006,2009,36.0,24.8,113.0
337,22901,roy,WA,c22g7s,c22g7sf,c22g7sf,47.0044,-122.5386,47.0044444,-122.5386111,2000-08-16,2003-08-31,1110,2000,2003,5.0,24.72,114.0
10776,17989,pilot mountain (near),NC,dnqybz,dnqybzk,dnqybzg,36.38287,-80.46865,36.3863889,-80.4697222,1999-01-16,2001-10-18,1006,1999,2001,403.0,24.64,115.0
3683,6643,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-02-20,1146,1992,1995,4.0,24.14,116.0
3683,6658,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-02-23,1149,1992,1995,4.0,24.09,117.0
1777,8375,morton,WA,c230ce,c230ced,c230ced,46.55861,-122.2739,46.5586111,-122.2738889,2000-04-15,1996-12-17,1215,2000,1996,1.0,23.1,118.0
51044,55850,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2012-03-08,1223,2015,2012,24.0,22.88,119.0
13345,42836,manchester,VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2009-01-24,1248,2005,2009,41.0,22.44,120.0
1584,22901,roy,WA,c22g7s,c22g7sf,c22g7sf,47.00444,-122.5386,47.0044444,-122.5386111,2000-03-13,2003-08-31,1266,2000,2003,1.0,22.37,121.0
6868,13611,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2000-02-05,1289,2003,2000,4.0,22.05,122.0
3683,7149,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-07-22,1298,1992,1995,4.0,21.93,123.0
3585,28336,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2005-03-03,1310,2001,2005,2.0,21.78,124.0
7804,14801,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2000-08-14,1238,2004,2000,236.0,21.74,125.0
7804,14800,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2000-08-13,1239,2004,2000,236.0,21.73,126.0
2779,2958,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1977-06-15,1341,1981,1977,1.0,21.39,127.0
4885,31995,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2006-04-07,1345,2002,2006,0.0,21.35,128.0
4737,28140,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2005-02-08,1367,2001,2005,6.0,21.05,129.0
14154,19445,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2002-06-15,1367,2006,2002,38.0,20.91,130.0
147,25217,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2004-04-11,1396,2000,2004,3.0,20.71,131.0
3683,7598,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-11-19,1418,1992,1995,4.0,20.45,132.0
3683,7601,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-11-19,1418,1992,1995,4.0,20.45,132.0
3683,7625,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1995-11-29,1428,1992,1995,4.0,20.34,133.0
1586,22481,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2003-07-23,1435,1999,2003,1.0,20.27,134.0
2255,28370,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,2005-03-07,1438,2001,2005,1.0,20.24,135.0
6868,12459,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,1999-09-10,1437,2003,1999,4.0,20.24,135.0
2255,28371,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,2005-03-07,1438,2001,2005,1.0,20.24,135.0
4760,10827,kenton,OH,dphx1r,dphx1r5,dphx1rt,40.6445,-83.6118,40.6469444,-83.6097222,2002-07-18,1998-11-24,1332,2002,1998,323.0,20.2,136.0
4760,10826,kenton,OH,dphx1r,dphx1r5,dphx1rt,40.6445,-83.6118,40.6469444,-83.6097222,2002-07-18,1998-11-24,1332,2002,1998,323.0,20.2,136.0
5260,1797,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,1971-09-15,1447,1975,1971,4.0,20.13,137.0
5321,21480,kingston,MI,dpsygp,dpsygp3,dpsygp3,43.41444,-83.18583,43.4144444,-83.1858333,1999-02-15,2003-02-13,1459,1999,2003,1.0,20.01,138.0
1586,7241,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1995-08-13,1466,1999,1995,1.0,19.93,139.0
7815,36759,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2007-08-20,1469,2003,2007,0.0,19.9,140.0
3683,7708,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1996-01-22,1482,1992,1996,4.0,19.75,141.0
