datetime,city,state,country,shape,duration_secs,comments,date posted,latitude,longitude,datetime_formatted,full_date,year,month,season,solar_kp_index,solar_ap_index,state_code,shape_group
2008-03-21 12:55:00,charlotte,nc,us,circle,30,My first true UFO sighting&#33,3/31/2008,35.2269444,-80.8433333,2008-03-21 12:55,2008-03-21,2008,3,spring,0.333,2,NC,round
2008-03-21 13:00:00,melbourne,fl,us,rectangle,0,While riding home after 5:00 pm&#44 I saw a rectangle shape object as big as a football field in the sky over the ocean moving from north,3/31/2008,28.0833333,-80.6083333,2008-03-21 13:00,2008-03-21,2008,3,spring,0.333,2,FL,changing
2008-03-21 20:00:00,charlotte,nc,us,light,3,Bright green light disappeared above Charlotte skyline.,3/31/2008,35.2269444,-80.8433333,2008-03-21 20:00,2008-03-21,2008,3,spring,0.333,2,NC,light
2008-03-21 21:00:00,lake isabella,ca,us,chevron,0,Boomerang shape lights at Lake Isabella&#44 CA. They were NOT planes&#33,3/31/2008,35.6180556,-118.4722222,2008-03-21 21:00,2008-03-21,2008,3,spring,0.333,2,CA,triangle
2008-03-21 21:00:00,woodstock,ga,us,fireball,5,Intense green fireball over Woodstock Georgia,3/31/2008,34.1013889,-84.5194444,2008-03-21 21:00,2008-03-21,2008,3,spring,0.333,2,GA,light
2008-03-21 21:20:00,fremont,ca,us,formation,45,Formation of gold lights hovering over open space,3/31/2008,37.5483333,-121.9875,2008-03-21 21:20,2008-03-21,2008,3,spring,0.333,2,CA,changing
2008-03-21 21:41:00,baltimore,md,us,unknown,2,UFO Streaks Past the Moon,3/31/2008,39.2902778,-76.6125,2008-03-21 21:41,2008-03-21,2008,3,spring,0.333,2,MD,other
2008-03-21 23:45:00,reno,nv,us,changing,2700,My friend and I encountered an object in the sky that at first we thought was a plastic bag. Then we noticed this thing was roughly 8&#440,3/31/2008,39.5297222,-119.8127778,2008-03-21 23:45,2008-03-21,2008,3,spring,0.333,2,NV,changing
2009-03-21 00:40:00,san diego,ca,us,circle,420,Two circular crafts with blue circular lights were seen in San Diego on 21 March 2009 40 mins after midnight.,4/14/2009,32.7152778,-117.1563889,2009-03-21 00:40,2009-03-21,2009,3,spring,2.667,12,CA,round
2009-03-21 02:30:00,columbus,ga,us,unknown,360,UFO seen not moving in the air for at least a minute then I got closer to it but it flew away from me.,4/14/2009,32.4608333,-84.9877778,2009-03-21 02:30,2009-03-21,2009,3,spring,2.667,12,GA,other
2009-03-21 03:30:00,windsor,vt,us,changing,0,5 unidentified light formations with bright lights changing in color&#44 and direction&#44 lights go in different patterns,4/14/2009,43.4802778,-72.3852778,2009-03-21 03:30,2009-03-21,2009,3,spring,2.667,12,VT,changing
2009-03-21 06:36:00,houston,tx,us,unknown,0,31&#44000FT an aircraft with no wings passed a commercial jet&#44 moving very fast,4/14/2009,29.7630556,-95.3630556,2009-03-21 06:36,2009-03-21,2009,3,spring,2.667,12,TX,other
2009-03-21 12:00:00,newark,oh,us,light,3600,3 star like objects in a row&#443 separate lights giving off red or orange light,4/14/2009,40.0580556,-82.4013889,2009-03-21 12:00,2009-03-21,2009,3,spring,2.667,12,OH,light
2009-03-21 14:37:00,majenica,in,us,other,10,Metallic object in the sky.,4/14/2009,40.77,-85.4533333,2009-03-21 14:37,2009-03-21,2009,3,spring,2.667,12,IN,other
2009-03-21 17:00:00,bakersfield,ca,us,oval,60,BLUE ORB  UFO IN BAKERSFIELD CA.,4/14/2009,35.3733333,-119.0177778,2009-03-21 17:00,2009-03-21,2009,3,spring,2.667,12,CA,round
2009-03-21 20:30:00,mcmurray,pa,us,changing,2100,03/21/09 4 lights circling approx 6 stories high in residential area. ((NUFORC Note:  Advertising lights??  PD)),4/14/2009,40.2777778,-80.0841667,2009-03-21 20:30,2009-03-21,2009,3,spring,2.667,12,PA,changing
2009-03-21 22:00:00,san diego,ca,us,circle,240,Two UFOs seen over Ocean Beach in San Diego,4/14/2009,32.7152778,-117.1563889,2009-03-21 22:00,2009-03-21,2009,3,spring,2.667,12,CA,round
2009-03-21 23:59:00,riverton,ut,us,circle,3900,At midnight I observed a bright multi-colored pulsa I called a friend who lives in Orem&#44 Utah which is 20 miles south of Riverton.  He,4/14/2009,40.5219444,-111.9383333,2009-03-21 23:59,2009-03-21,2009,3,spring,2.667,12,UT,round
2009-03-21 23:59:00,riverton,ut,us,other,3600,Observed pulsating multi-colored sphere 5 degrees above horizon south of constellation Orion.  My friend who lives 20 miles south of me,4/14/2009,40.5219444,-111.9383333,2009-03-21 23:59,2009-03-21,2009,3,spring,2.667,12,UT,other
2010-03-21 03:00:00,depoe bay,or,us,cylinder,120,Red light bouncing in the  sky.,4/13/2010,44.8086111,-124.0619444,2010-03-21 03:00,2010-03-21,2010,3,spring,0.0,0,OR,cigar
2010-03-21 04:00:00,issaquah,wa,us,circle,10,White orbs in the clouds&#44 both as big as a two story house&#44 seen near Issaquah&#44 Wa. on I-90&#44 March 21st&#44 2010,5/12/2010,47.5302778,-122.0313889,2010-03-21 04:00,2010-03-21,2010,3,spring,0.0,0,WA,round
2010-03-21 04:00:00,issaquah,wa,us,other,20,flying object  viewded from I-90 westbound near Issaquah&#44 Wa. around 4:00am March 21st&#44 2010,5/12/2010,47.5302778,-122.0313889,2010-03-21 04:00,2010-03-21,2010,3,spring,0.0,0,WA,other
2010-03-21 20:30:00,stockton,ca,us,circle,15,White object flying overhead.,4/13/2010,37.9577778,-121.2897222,2010-03-21 20:30,2010-03-21,2010,3,spring,0.0,0,CA,round
2011-03-21 00:55:00,des moines,ia,us,light,5,lights (round shaped) in a v-shaped formation (5-7 in the v formation and one on the left side and another on the right side in front o,3/23/2011,41.6005556,-93.6088889,2011-03-21 00:55,2011-03-21,2011,3,spring,3.333,18,IA,light
2011-03-21 18:30:00,sarasota,fl,us,changing,5,03/21/00 18:30 pm sarasota fl round and oval 30 minutes round and over sarasota fl,4/3/2011,27.3361111,-82.5308333,2011-03-21 18:30,2011-03-21,2011,3,spring,3.333,18,FL,changing
2011-03-21 21:27:00,vero beach,fl,us,light,120,Amber light moving westward over Vero Beach&#44  Florida.,3/23/2011,27.6383333,-80.3975,2011-03-21 21:27,2011-03-21,2011,3,spring,3.333,18,FL,light
2012-03-21 04:30:00,plattsburgh,ny,us,other,30,Wide glowing scanner light glowing across sky like light through water.,5/13/2012,44.6994444,-73.4533333,2012-03-21 04:30,2012-03-21,2012,3,spring,1.667,6,NY,other
2012-03-21 05:00:00,phoenix,az,us,unknown,0,This maybe nothing but I had to write in. I was looking in the sky for a satelite -( I like watching them ) and I saw a britght flash a,5/13/2012,33.4483333,-112.0733333,2012-03-21 05:00,2012-03-21,2012,3,spring,1.667,6,AZ,other
2012-03-21 06:00:00,whitesboro,ny,us,light,180,Bright orb with no sound that moved slowly east and stayed low in the sky.,5/13/2012,43.1219444,-75.2919444,2012-03-21 06:00,2012-03-21,2012,3,spring,1.667,6,NY,light
2012-03-21 06:23:00,avon,oh,us,light,5,White light zoomed off to the west over Avon&#44 OH,5/13/2012,41.4516667,-82.0355556,2012-03-21 06:23,2012-03-21,2012,3,spring,1.667,6,OH,light
2012-03-21 07:45:00,peoria,az,us,light,60,FLASH/BRIGHT ORB LIGHT DIMS AND BRIGHTENS THEN FLASH AND REPEATS THE PROCESS THEN GONE,5/13/2012,33.5805556,-112.2366667,2012-03-21 07:45,2012-03-21,2012,3,spring,1.667,6,AZ,light
2012-03-21 08:08:00,surprise,az,us,disk,1,UFO recorded in unattended mode with Yukon Night Ranger in daylight from Surprise AZ (NW PHX). Camera was pointed North and at an eleva,5/13/2012,33.6305556,-112.3325,2012-03-21 08:08,2012-03-21,2012,3,spring,1.667,6,AZ,round
2012-03-21 13:00:00,delmont,nj,us,other,15,Large UFO observed by several inmates.,4/18/2012,39.2141667,-74.9502778,2012-03-21 13:00,2012-03-21,2012,3,spring,1.667,6,NJ,other
2012-03-21 14:30:00,joshua tree,ca,us,disk,300,Saw what appeared to be a missile launch from Vandenburge AFB. Followed the vapor trail to where it ended east over the 29 Palms Marine,5/13/2012,34.1347222,-116.3122222,2012-03-21 14:30,2012-03-21,2012,3,spring,1.667,6,CA,round
2012-03-21 19:30:00,de kalb,ny,us,unknown,2,Brilliant green spear of light which changed to yellow/orange then extinguished,5/13/2012,44.4988889,-75.3430556,2012-03-21 19:30,2012-03-21,2012,3,spring,1.667,6,NY,other
2012-03-21 19:30:00,greensburg,pa,us,light,5,I saw a light far up in the sky&#44 it was moving east slowly and disappeared briefly. Then reappeared for only a second or two and then d,5/13/2012,40.3013889,-79.5391667,2012-03-21 19:30,2012-03-21,2012,3,spring,1.667,6,PA,light
2012-03-21 20:00:00,westfield,in,us,formation,5,Two orange glowing orbs speed across sky in formation.,12/2/2013,40.0427778,-86.1275,2012-03-21 20:00,2012-03-21,2012,3,spring,1.667,6,IN,changing
2012-03-21 20:45:00,huntsville,al,us,sphere,5,I saw an orange sphere move 30 miles in 5 seconds.,4/18/2012,34.7302778,-86.5861111,2012-03-21 20:45,2012-03-21,2012,3,spring,1.667,6,AL,round
2012-03-21 20:47:00,colorado springs,co,us,circle,240,Two orange lights that didnt move at all then disappeared.,5/13/2012,38.8338889,-104.8208333,2012-03-21 20:47,2012-03-21,2012,3,spring,1.667,6,CO,round
2012-03-21 21:25:00,las vegas,nv,us,circle,600,White Orbs interacting intelligently over Las Vegas BLVD,5/13/2012,36.175,-115.1363889,2012-03-21 21:25,2012-03-21,2012,3,spring,1.667,6,NV,round
2012-03-21 22:00:00,akron,oh,us,fireball,600,Three fireball-like objects crossed the sky from east to west in succession.,5/13/2012,41.0813889,-81.5191667,2012-03-21 22:00,2012-03-21,2012,3,spring,1.667,6,OH,light
